Environment,Account,invoice_date,Description,region,Product Name,vendor,Service Name,Usage Type,Team,Sub-Team,Cost Before Uplifts ($)
dev,69805806,01/06/2024,Number of 'general' type pages processed,(not set),,GCP,GCP Cloud Document Ai Api,,Treasury,The Money Badgers,1833.44
dev,45812120,01/06/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1837.86
dev,48347781,01/06/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1856.67
dev,43170107,01/06/2024,Number of 'general' type pages processed,(not set),,GCP,GCP Cloud Document Ai Api,,United America,Invoicing Avengers,1880.3
dev,48347781,01/06/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1893.91
dev,60611044,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1895.09
dev,48347781,01/06/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1900.42
dev,11993525,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1903.23
prod,70359576,01/06/2024,Number of pages processed by Custom Document Extractor.,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,1926.33
dev,73997356,01/06/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Liquidity Legends,1926.97
prod,67090511,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1956.34
prod,11993525,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1958.5
dev,12273010,01/06/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,1982.6
dev,70359576,01/06/2024,Number of pages processed by Custom Document Splitter.,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,1987.77
dev,17206320,01/06/2024,Vertex AI Search: Search API Request Count - LLM Add-on,europe-west4,,GCP,GCP Vertex Ai Search,,AE Tech,Yield Syndicate,2137.35
dev,72789061,01/06/2024,PaLM Text Bison Input - Predictions,asia-southeast1,,GCP,GCP Vertex Ai,,United America,Bank Tank,2170.68
dev,17206320,01/06/2024,Vertex AI Search: Layout Parsing for Document Understanding,europe-west4,,GCP,GCP Vertex Ai Search,,AE Tech,Yield Syndicate,2175.15
dev,87305096,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2202.9
dev,66082951,01/06/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,2223.78
prod,63014216,01/06/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2258.98
prod,70359576,01/06/2024,Number of pages processed for OCR processor.,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,2261.51
dev,87305096,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2309.65
dev,45812120,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2344.75
prod,11993525,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2365.87
dev,70359576,01/06/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,2391.02
dev,48347781,01/06/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2393.12
dev,63014216,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2394.75
dev,48347781,01/06/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2407.53
dev,42960586,01/06/2024,Number of pages processed for OCR processor.,(not set),,GCP,GCP Cloud Document Ai Api,,Treasury,Treasury Foundation,2461.31
dev,48347781,01/06/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2482.55
dev,63014216,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2508.89
dev,99457172,01/06/2024,Number of pages processed for OCR processor.,(not set),,GCP,GCP Cloud Document Ai Api,,TE Tech,Risk Regulators,2517.43
dev,63014216,01/06/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2524.74
dev,63014216,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2527.64
prod,12273010,01/06/2024,Vertex AI Search: Layout Parsing for Document Understanding,europe-west1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,2530.71
dev,41603388,01/06/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2535.65
dev,47425112,01/06/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,SecuroSave,SecuroSave Lite,2549.29
dev,60611044,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2551.2
dev,41603388,01/06/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2583.22
dev,26627761,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2585.36
prod,67090511,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2609.64
dev,63014216,01/06/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2615.69
dev,99457172,01/06/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2634.47
dev,66082951,01/06/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,2648.71
prod,67090511,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2652.59
dev,69805806,01/06/2024,Vertex AI Search: Search API Request Count - Standard,europe-west1,,GCP,GCP Vertex Ai Search,,Treasury,The Money Badgers,2662.5
prod,11993525,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2686.82
prod,12273010,01/06/2024,Vertex AI Search: Layout Parsing for Document Understanding,europe-west4,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,2687.32
dev,26627761,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2742.47
dev,92465056,01/06/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,United America,Fear the Fiscal,2746.59
dev,26627761,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2764.27
dev,48347781,01/06/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2775.54
dev,97718077,01/06/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,The Budgeters,2790.37
dev,71682866,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2798.46
dev,92465056,01/06/2024,PaLM Text Bison Input - Predictions,europe-west1,,GCP,GCP Vertex Ai,,United America,Fear the Fiscal,2805.5
dev,99457172,01/06/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2817.13
dev,68329476,01/06/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,2817.29
dev,11993525,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2822.68
dev,60611044,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2834.11
dev,63014216,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2847.11
dev,70359576,01/06/2024,Number of pages processed with premium OCR add ons.,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,2865.99
dev,66082951,01/06/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,2881.64
dev,48347781,01/06/2024,PaLM Text Bison Input - Predictions,asia-south1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2882.61
dev,12273010,01/06/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,2904.24
dev,60611044,01/06/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2905.41
dev,48347781,01/06/2024,PaLM Text Bison Input - Predictions,asia-south1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2936.91
dev,67090511,01/06/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2949.8
dev,60611044,01/06/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2967.18
dev,41603388,01/06/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3012.36
dev,48347781,01/06/2024,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3047.37
dev,48347781,01/06/2024,Metadata storage,asia-south1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3084.51
dev,73759281,01/06/2024,Metadata storage,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,3106.59
prod,67090511,01/06/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3113.43
prod,67090511,01/06/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3127.37
prod,11993525,01/06/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3131.44
dev,87305096,01/06/2024,Metadata storage,europe-west1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,3146.48
dev,99457172,01/06/2024,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,3155.38
dev,17206320,01/06/2024,Vertex AI Search: Search API Request Count - Enterprise,europe-west4,,GCP,GCP Vertex Ai Search,,AE Tech,Yield Syndicate,3186.73
dev,60611044,01/06/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3187.05
dev,87305096,01/06/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,3192.18
prod,70359576,01/06/2024,Number of hours a processor version has been deployed.,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,3196.47
prod,48347781,01/06/2024,Metadata storage,asia-south1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3256.22
dev,73759281,01/06/2024,Vertex AI Search and Conversation: Data Index,europe-west1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,3262.72
prod,20547104,01/06/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3291.19
dev,73759281,01/06/2024,Metadata storage,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,3294.48
prod,63014216,01/06/2024,Metadata storage,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3314.17
dev,66082951,01/06/2024,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,3338.82
dev,70359576,01/06/2024,Number of pages processed by Custom Document Extractor.,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,3380.99
dev,73997356,01/06/2024,Metadata storage,asia-east2,,GCP,GCP Vertex Ai,,United America,Liquidity Legends,3408.78
dev,48347781,01/06/2024,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3463.27
dev,73997356,01/06/2024,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,United America,Liquidity Legends,3472.05
dev,97718077,01/06/2024,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,United America,The Budgeters,3492.1
dev,12273010,01/06/2024,Vertex AI Search: Search API Request Count - Enterprise,europe-west1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,3585.96
dev,69805806,01/06/2024,Vertex AI Search and Conversation: Data Index,europe-west1,,GCP,GCP Vertex Ai Search,,Treasury,The Money Badgers,3595.93
dev,48347781,01/06/2024,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3602.63
prod,63014216,01/06/2024,Metadata storage,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3615.55
dev,71682866,01/06/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,3631.91
prod,72540413,01/06/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,3673.75
dev,60611044,01/06/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3710.95
prod,20547104,01/06/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3725.93
dev,87305096,01/06/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,3789.38
dev,26627761,01/06/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,3811.6
dev,67090511,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3888.98
dev,11993525,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3891.08
dev,67090511,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3903.77
dev,63014216,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3962.76
dev,20547104,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,4002.95
dev,73997356,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,us-central1,,GCP,GCP Vertex Ai,,United America,Liquidity Legends,4016.66
prod,20547104,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,4017.36
dev,99457172,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,4053.6
dev,17206320,01/06/2024,Vertex AI Search: Search API Request Count - Standard,europe-west1,,GCP,GCP Vertex Ai Search,,AE Tech,Yield Syndicate,4054.64
dev,48347781,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,4094.19
dev,48347781,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,4106.01
dev,48347781,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,4142.11
prod,20547104,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,4151.08
dev,68907808,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,4176.34
dev,87305096,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,4219.56
prod,26627761,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,4225.78
dev,60611044,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,4257.04
dev,68907808,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,4282.72
dev,11993525,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,4286.04
dev,63014216,01/06/2024,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in London for AI Platform,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,4298.91
